pair_id,condition_id,pair_type,source,failure_type,template,camera_motion,winner_visual_quality,loser_visual_quality,background_stability_winner,background_stability_loser,camera_following_winner,camera_following_loser,foreground_identity_winner,foreground_identity_loser,object_deformation_winner,object_deformation_loser,physical_event_winner,physical_event_loser,reobserve_winner,reobserve_loser,too_subtle,too_artificial,too_easy,too_hard,too_blurry,too_collapsed,winner_bad,medium_hard,human_visible,is_dpo_ready,written_reason,reviewer,reviewed,contact_sheet_path
v11_SYN_0216_v6_02226_collision_orbit_right_64_seed41226_object_identity_color_shift,v6_02226_collision_orbit_right_64_seed41226,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.144, sharpness_ratio=0.998, mean_absdiff=2.39, local_absdiff=10.06.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0216_v6_02226_collision_orbit_right_64_seed41226_object_identity_color_shift.jpg
v11_SYN_0217_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.995, mean_absdiff=1.98, local_absdiff=3.96.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0217_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic.jpg
v11_SYN_0218_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.996, mean_absdiff=2.07, local_absdiff=5.23.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0218_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible.jpg
v11_SYN_0219_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0219_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment.jpg
v11_SYN_0220_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.987, mean_absdiff=2.02, local_absdiff=4.51.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0220_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift.jpg
v11_SYN_0221_04204_containment_orbit_left_44_seed43204_partial_freeze_foreground,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.120, sharpness_ratio=0.995, mean_absdiff=2.02, local_absdiff=3.88.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0221_04204_containment_orbit_left_44_seed43204_partial_freeze_foreground.jpg
v11_SYN_0222_04204_containment_orbit_left_44_seed43204_object_identity_color_shift,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.257, sharpness_ratio=0.996, mean_absdiff=2.73, local_absdiff=17.97.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0222_04204_containment_orbit_left_44_seed43204_object_identity_color_shift.jpg
v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.132, sharpness_ratio=0.994, mean_absdiff=2.36, local_absdiff=9.25.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic.jpg
v11_SYN_0224_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.130, sharpness_ratio=0.999, mean_absdiff=2.30, local_absdiff=9.13.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0224_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible.jpg
v11_SYN_0225_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0225_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment.jpg
v11_SYN_0226_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.969, mean_absdiff=2.20, local_absdiff=6.67.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0226_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift.jpg
v11_SYN_0227_04209_containment_orbit_left_44_seed43209_partial_freeze_foreground,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.120, sharpness_ratio=0.995, mean_absdiff=2.11, local_absdiff=6.12.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0227_04209_containment_orbit_left_44_seed43209_partial_freeze_foreground.jpg
v11_SYN_0228_04209_containment_orbit_left_44_seed43209_object_identity_color_shift,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.995, mean_absdiff=2.13, local_absdiff=7.08.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0228_04209_containment_orbit_left_44_seed43209_object_identity_color_shift.jpg
v11_SYN_0229_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0229_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic.jpg
v11_SYN_0230_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.223, sharpness_ratio=0.999, mean_absdiff=2.63, local_absdiff=15.59.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0230_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible.jpg
v11_SYN_0231_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0231_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment.jpg
v11_SYN_0232_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.146, sharpness_ratio=0.981, mean_absdiff=2.55, local_absdiff=10.19.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0232_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift.jpg
v11_SYN_0233_04214_containment_orbit_left_44_seed43214_partial_freeze_foreground,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.202, sharpness_ratio=0.997, mean_absdiff=2.47, local_absdiff=14.16.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0233_04214_containment_orbit_left_44_seed43214_partial_freeze_foreground.jpg
v11_SYN_0234_04214_containment_orbit_left_44_seed43214_object_identity_color_shift,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.154, sharpness_ratio=0.996, mean_absdiff=2.65, local_absdiff=10.79.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0234_04214_containment_orbit_left_44_seed43214_object_identity_color_shift.jpg
v11_SYN_0235_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.992, mean_absdiff=1.97, local_absdiff=6.41.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0235_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic.jpg
v11_SYN_0236_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.998, mean_absdiff=2.12, local_absdiff=7.87.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0236_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible.jpg
v11_SYN_0237_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_duplicate_or_fragment; loser remains readable, reward_margin=0.120, sharpness_ratio=0.996, mean_absdiff=2.07, local_absdiff=5.69.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0237_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment.jpg
v11_SYN_0238_04228_containment_orbit_left_44_seed43228_local_scene_patch_drift,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.983, mean_absdiff=2.20, local_absdiff=7.86.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0238_04228_containment_orbit_left_44_seed43228_local_scene_patch_drift.jpg
v11_SYN_0239_04228_containment_orbit_left_44_seed43228_partial_freeze_foreground,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.120, sharpness_ratio=0.995, mean_absdiff=2.14, local_absdiff=7.13.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0239_04228_containment_orbit_left_44_seed43228_partial_freeze_foreground.jpg
v11_SYN_0240_04228_containment_orbit_left_44_seed43228_object_identity_color_shift,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.998, mean_absdiff=2.10, local_absdiff=8.40.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0240_04228_containment_orbit_left_44_seed43228_object_identity_color_shift.jpg
v11_SYN_0241_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.937, mean_absdiff=2.09, local_absdiff=4.60.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0241_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic.jpg
v11_SYN_0242_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.123, sharpness_ratio=0.942, mean_absdiff=2.12, local_absdiff=8.61.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0242_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible.jpg
v11_SYN_0243_04236_containment_orbit_left_44_seed43236_object_duplicate_or_fragment,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0243_04236_containment_orbit_left_44_seed43236_object_duplicate_or_fragment.jpg
v11_SYN_0244_04236_containment_orbit_left_44_seed43236_local_scene_patch_drift,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0244_04236_containment_orbit_left_44_seed43236_local_scene_patch_drift.jpg
