pair_id,pair_source,pair_type,failure_type,source_full_video,source_full_exists,loser_video_path,loser_video_exists,need_prefix_clip,prefix_target_path,need_winner_future_clip,winner_future_target_path,prefix_frame_indices,winner_future_frame_indices,prediction_start_frame,prefix_len,recommended_action,status
v11_SYN_0061_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02284_collision_orbit_right_64_seed41284/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0061_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02284_collision_orbit_right_64_seed41284/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02284_collision_orbit_right_64_seed41284/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0265_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04260_containment_orbit_left_44_seed43260/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0265_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0439_01060_drop_orbit_left_72_seed40060_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01060_drop_orbit_left_72_seed40060/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0439_01060_drop_orbit_left_72_seed40060_drop_motion_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01060_drop_orbit_left_72_seed40060/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01060_drop_orbit_left_72_seed40060/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0459_01101_drop_orbit_left_72_seed40101_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01101_drop_orbit_left_72_seed40101/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0459_01101_drop_orbit_left_72_seed40101_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0087_02384_collision_orbit_right_64_seed41384_object_duplicate_or_fragment,synthetic_controlled,TypeM_v11_synthetic_visible,object_duplicate_or_fragment,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02384_collision_orbit_right_64_seed41384/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0087_02384_collision_orbit_right_64_seed41384_object_duplicate_or_fragment/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0455_01086_drop_orbit_left_72_seed40086_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01086_drop_orbit_left_72_seed40086/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0455_01086_drop_orbit_left_72_seed40086_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01086_drop_orbit_left_72_seed40086/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01086_drop_orbit_left_72_seed40086/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0260_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04252_containment_orbit_left_44_seed43252/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0260_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0559_03494_roll_orbit_right_60_seed42494_roll_event_fragment_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,roll_event_fragment_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03494_roll_orbit_right_60_seed42494/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0559_03494_roll_orbit_right_60_seed42494_roll_event_fragment_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03494_roll_orbit_right_60_seed42494/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03494_roll_orbit_right_60_seed42494/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0468_01102_drop_orbit_left_72_seed40102_wrong_camera_motion_visible,synthetic_controlled,TypeM_v11_synthetic_visible,wrong_camera_motion_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01102_drop_orbit_left_72_seed40102/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0468_01102_drop_orbit_left_72_seed40102_wrong_camera_motion_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0131_02384_collision_orbit_right_64_seed41384_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02384_collision_orbit_right_64_seed41384/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0131_02384_collision_orbit_right_64_seed41384_background_drift_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0041_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02284_collision_orbit_right_64_seed41284/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0041_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02284_collision_orbit_right_64_seed41284/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02284_collision_orbit_right_64_seed41284/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0177_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04260_containment_orbit_left_44_seed43260/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0177_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0445_01079_drop_orbit_left_72_seed40079_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01079_drop_orbit_left_72_seed40079/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0445_01079_drop_orbit_left_72_seed40079_drop_motion_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0471_01108_drop_orbit_left_72_seed40108_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01108_drop_orbit_left_72_seed40108/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0471_01108_drop_orbit_left_72_seed40108_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0237_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment,synthetic_controlled,TypeM_v11_synthetic_visible,object_duplicate_or_fragment,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0237_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0448_01079_drop_orbit_left_72_seed40079_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01079_drop_orbit_left_72_seed40079/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0448_01079_drop_orbit_left_72_seed40079_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0461_01101_drop_orbit_left_72_seed40101_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01101_drop_orbit_left_72_seed40101/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0461_01101_drop_orbit_left_72_seed40101_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0174_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04252_containment_orbit_left_44_seed43252/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0174_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0565_03495_roll_orbit_right_60_seed42495_roll_event_fragment_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,roll_event_fragment_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03495_roll_orbit_right_60_seed42495/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0565_03495_roll_orbit_right_60_seed42495_roll_event_fragment_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03495_roll_orbit_right_60_seed42495/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03495_roll_orbit_right_60_seed42495/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0474_01108_drop_orbit_left_72_seed40108_wrong_camera_motion_visible,synthetic_controlled,TypeM_v11_synthetic_visible,wrong_camera_motion_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01108_drop_orbit_left_72_seed40108/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0474_01108_drop_orbit_left_72_seed40108_wrong_camera_motion_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0497_03413_roll_orbit_right_60_seed42413_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03413_roll_orbit_right_60_seed42413/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0497_03413_roll_orbit_right_60_seed42413_background_drift_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03413_roll_orbit_right_60_seed42413/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03413_roll_orbit_right_60_seed42413/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0067_02286_collision_orbit_right_64_seed41286_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02286_collision_orbit_right_64_seed41286/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0067_02286_collision_orbit_right_64_seed41286_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02286_collision_orbit_right_64_seed41286/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02286_collision_orbit_right_64_seed41286/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
