sample_id,clip_path,template,camera_id,seed
02835_collision_strafe_left_180_seed41835,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02835_collision_strafe_left_180_seed41835,collision,strafe_left_180,41835
03816_roll_orbit_right_60_seed42816,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03816_roll_orbit_right_60_seed42816,roll,orbit_right_60,42816
02528_collision_orbit_right_64_seed41528,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02528_collision_orbit_right_64_seed41528,collision,orbit_right_64,41528
03820_roll_orbit_right_60_seed42820,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03820_roll_orbit_right_60_seed42820,roll,orbit_right_60,42820
02468_collision_orbit_right_64_seed41468,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02468_collision_orbit_right_64_seed41468,collision,orbit_right_64,41468
01753_drop_orbit_left_72_seed40753,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01753_drop_orbit_left_72_seed40753,drop,orbit_left_72,40753
01326_drop_orbit_left_72_seed40326,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01326_drop_orbit_left_72_seed40326,drop,orbit_left_72,40326
03402_roll_orbit_right_60_seed42402,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03402_roll_orbit_right_60_seed42402,roll,orbit_right_60,42402
04077_roll_orbit_right_60_seed43077,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04077_roll_orbit_right_60_seed43077,roll,orbit_right_60,43077
03444_roll_orbit_right_60_seed42444,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03444_roll_orbit_right_60_seed42444,roll,orbit_right_60,42444
02781_collision_strafe_left_180_seed41781,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02781_collision_strafe_left_180_seed41781,collision,strafe_left_180,41781
02400_collision_orbit_right_64_seed41400,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02400_collision_orbit_right_64_seed41400,collision,orbit_right_64,41400
03601_roll_orbit_right_60_seed42601,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03601_roll_orbit_right_60_seed42601,roll,orbit_right_60,42601
03871_roll_orbit_right_60_seed42871,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03871_roll_orbit_right_60_seed42871,roll,orbit_right_60,42871
03009_collision_strafe_left_180_seed42009,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03009_collision_strafe_left_180_seed42009,collision,strafe_left_180,42009
03391_collision_strafe_left_180_seed42391,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03391_collision_strafe_left_180_seed42391,collision,strafe_left_180,42391
04068_roll_orbit_right_60_seed43068,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04068_roll_orbit_right_60_seed43068,roll,orbit_right_60,43068
01145_drop_orbit_left_72_seed40145,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01145_drop_orbit_left_72_seed40145,drop,orbit_left_72,40145
03947_roll_orbit_right_60_seed42947,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03947_roll_orbit_right_60_seed42947,roll,orbit_right_60,42947
03499_roll_orbit_right_60_seed42499,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03499_roll_orbit_right_60_seed42499,roll,orbit_right_60,42499
01207_drop_orbit_left_72_seed40207,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01207_drop_orbit_left_72_seed40207,drop,orbit_left_72,40207
01071_drop_orbit_left_72_seed40071,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01071_drop_orbit_left_72_seed40071,drop,orbit_left_72,40071
01399_drop_orbit_left_72_seed40399,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01399_drop_orbit_left_72_seed40399,drop,orbit_left_72,40399
03124_collision_orbit_right_64_seed42124,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03124_collision_orbit_right_64_seed42124,collision,orbit_right_64,42124
01543_drop_orbit_left_72_seed40543,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01543_drop_orbit_left_72_seed40543,drop,orbit_left_72,40543
02206_collision_orbit_right_64_seed41206,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02206_collision_orbit_right_64_seed41206,collision,orbit_right_64,41206
01910_drop_orbit_left_72_seed40910,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01910_drop_orbit_left_72_seed40910,drop,orbit_left_72,40910
02535_collision_strafe_left_180_seed41535,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02535_collision_strafe_left_180_seed41535,collision,strafe_left_180,41535
02368_collision_orbit_right_64_seed41368,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02368_collision_orbit_right_64_seed41368,collision,orbit_right_64,41368
01997_drop_orbit_left_72_seed40997,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01997_drop_orbit_left_72_seed40997,drop,orbit_left_72,40997
01127_drop_orbit_left_72_seed40127,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01127_drop_orbit_left_72_seed40127,drop,orbit_left_72,40127
02249_collision_strafe_left_180_seed41249,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02249_collision_strafe_left_180_seed41249,collision,strafe_left_180,41249
02301_collision_strafe_left_180_seed41301,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02301_collision_strafe_left_180_seed41301,collision,strafe_left_180,41301
02678_collision_orbit_right_64_seed41678,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02678_collision_orbit_right_64_seed41678,collision,orbit_right_64,41678
01426_drop_orbit_left_72_seed40426,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01426_drop_orbit_left_72_seed40426,drop,orbit_left_72,40426
01324_drop_orbit_left_72_seed40324,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01324_drop_orbit_left_72_seed40324,drop,orbit_left_72,40324
01467_drop_orbit_left_72_seed40467,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01467_drop_orbit_left_72_seed40467,drop,orbit_left_72,40467
04300_containment_orbit_left_44_seed43300,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04300_containment_orbit_left_44_seed43300,containment,orbit_left_44,43300
02181_drop_orbit_left_72_seed41181,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02181_drop_orbit_left_72_seed41181,drop,orbit_left_72,41181
03337_collision_strafe_left_180_seed42337,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03337_collision_strafe_left_180_seed42337,collision,strafe_left_180,42337
01811_drop_orbit_left_72_seed40811,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01811_drop_orbit_left_72_seed40811,drop,orbit_left_72,40811
01238_drop_orbit_left_72_seed40238,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01238_drop_orbit_left_72_seed40238,drop,orbit_left_72,40238
02899_collision_strafe_left_180_seed41899,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02899_collision_strafe_left_180_seed41899,collision,strafe_left_180,41899
03579_roll_orbit_right_60_seed42579,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03579_roll_orbit_right_60_seed42579,roll,orbit_right_60,42579
01556_drop_orbit_left_72_seed40556,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01556_drop_orbit_left_72_seed40556,drop,orbit_left_72,40556
03640_roll_orbit_right_60_seed42640,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03640_roll_orbit_right_60_seed42640,roll,orbit_right_60,42640
03934_roll_orbit_right_60_seed42934,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03934_roll_orbit_right_60_seed42934,roll,orbit_right_60,42934
04002_roll_orbit_right_60_seed43002,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04002_roll_orbit_right_60_seed43002,roll,orbit_right_60,43002
03744_roll_orbit_right_60_seed42744,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03744_roll_orbit_right_60_seed42744,roll,orbit_right_60,42744
04203_containment_orbit_left_44_seed43203,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04203_containment_orbit_left_44_seed43203,containment,orbit_left_44,43203
02056_drop_orbit_left_72_seed41056,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02056_drop_orbit_left_72_seed41056,drop,orbit_left_72,41056
02839_collision_strafe_left_180_seed41839,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02839_collision_strafe_left_180_seed41839,collision,strafe_left_180,41839
02555_collision_strafe_left_180_seed41555,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02555_collision_strafe_left_180_seed41555,collision,strafe_left_180,41555
03577_roll_orbit_right_60_seed42577,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03577_roll_orbit_right_60_seed42577,roll,orbit_right_60,42577
01178_drop_orbit_left_72_seed40178,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01178_drop_orbit_left_72_seed40178,drop,orbit_left_72,40178
03567_roll_orbit_right_60_seed42567,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03567_roll_orbit_right_60_seed42567,roll,orbit_right_60,42567
02515_collision_strafe_left_180_seed41515,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02515_collision_strafe_left_180_seed41515,collision,strafe_left_180,41515
01744_drop_orbit_left_72_seed40744,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01744_drop_orbit_left_72_seed40744,drop,orbit_left_72,40744
04236_containment_orbit_left_44_seed43236,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04236_containment_orbit_left_44_seed43236,containment,orbit_left_44,43236
03819_roll_orbit_right_60_seed42819,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03819_roll_orbit_right_60_seed42819,roll,orbit_right_60,42819
01916_drop_orbit_left_72_seed40916,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01916_drop_orbit_left_72_seed40916,drop,orbit_left_72,40916
01074_drop_orbit_left_72_seed40074,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01074_drop_orbit_left_72_seed40074,drop,orbit_left_72,40074
03758_roll_orbit_right_60_seed42758,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03758_roll_orbit_right_60_seed42758,roll,orbit_right_60,42758
03111_collision_strafe_left_180_seed42111,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03111_collision_strafe_left_180_seed42111,collision,strafe_left_180,42111
02088_drop_orbit_left_72_seed41088,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02088_drop_orbit_left_72_seed41088,drop,orbit_left_72,41088
02104_drop_orbit_left_72_seed41104,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02104_drop_orbit_left_72_seed41104,drop,orbit_left_72,41104
03054_collision_orbit_right_64_seed42054,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03054_collision_orbit_right_64_seed42054,collision,orbit_right_64,42054
02191_drop_orbit_left_72_seed41191,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02191_drop_orbit_left_72_seed41191,drop,orbit_left_72,41191
04333_containment_orbit_left_44_seed43333,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04333_containment_orbit_left_44_seed43333,containment,orbit_left_44,43333
01321_drop_orbit_left_72_seed40321,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01321_drop_orbit_left_72_seed40321,drop,orbit_left_72,40321
02159_drop_orbit_left_72_seed41159,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02159_drop_orbit_left_72_seed41159,drop,orbit_left_72,41159
02153_drop_orbit_left_72_seed41153,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02153_drop_orbit_left_72_seed41153,drop,orbit_left_72,41153
